chargé / chargée de projet web;commerce,marketing,événement,client;Selon l'environnement de travail et la mission, le métier de chef de projet web se décline en chef de projet SEO-SEM (search engine optimization/search engine marketing), chef de projet e-commerce, chef de projet éditorial, chef de projet intranetÉDans tous les cas, le chef de projet web est avant tout un chef d'orchestre à la fois fort en technique internet et passionné de marketing.Le chef de projet web a un champ d'action trs large, tant sur le plan des supports utilisés (sites-vitrines, portails, applications pour mobiles) que sur celui des actions à effectuer (traffic-visibilité, buzz-marketing, campagne online).Selon les entreprises, les responsabilités du chef de projet web peuvent varier, mais dans tous les cas il commence par recueillir les besoins (prise de brief), évalue la faisabilité technique du projet et sa pertinence en fonction de l'environnement économique et de la stratégie de l'entreprise. Sans oublier la prise en compte des tendances du web.Il dresse le cahier des charges, établit la ligne éditoriale et le plan de production du site, élabore le planning et le budget.Ensuite, pendant la phase de développement, il coordonne et encadre les équipes techniques (graphistes, réalisateurs, développeurs, rédacteurs) et les prestataires extérieurs (hébergeurs et fournisseurs).Il veille au bon déroulement de toutes les étapes de la production. Il a la maîtrise des délais et des coéts.Le chef de projet web travaille donc à la charnire de l'édition, de l'audiovisuel et de l'informatique. Sans tre un expert du graphisme ou de l'informatique, il doit connaître l'essentiel des logiciels (Dreamweaver, Photoshop)et des langages (HTML, PHP, ASP, Ajax) utilisés.Outre la rigueur et les compétences techniques, le chef de projet web doit avoir le sens de l'animation d'équipe, de l'encadrement et de la communication.Il peut exercer en agence interactive (web agency) ou généraliste multimédia. En entreprise, il travaille au sein du service informatique/internet ou communication/pub.Selon l'entreprise, il peut dépendre du directeur général, du directeur technique ou du directeur marketing. Il peut aussi travailler en indépendant : dans ce cas, il intervient sur commande.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/chef-de-projet-web-vmaster2011-Fotolia.jpg?itok=4ZzxXFbA
responsable de communication;commerce,marketing,communication;Dans les grandes entreprises, il existe souvent un service de communication. A sa tte, le ou la responsable définit et met en oeuvre la politique ou les projets de communication fixés par la direction de l'établissement.Le responsable de communication supervise la rédaction de communiqués et dossiers de presse. Il ou elle choisit et conoit les supports de communication et étudie les moyens de réalisation : panneaux, scénarios de films, cédéroms, articles de revue, documents pédagogiques, pages web...Il veille à la relance des journalistes et supports presse (écrite, radio, TV, Internet) lorsque des opérations sont organisées afin que le nom de l'entreprise soit diffusé au maximum.Le responsable de communication s'occupe aussi de l'organisation de manifestations qu'elles soient destinées à des clients, collaborateurs ou au personnel mme de l'entreprise.Il met tout en oeuvre pour que salons, conférences de presse, cocktails se déroulent dans les meilleures conditions possibles et qu'à chacune de ces occasions l'entreprise apparaisse sous son meilleur jour.Le responsable de communication est une personne qui doit tre avenante et douée pour les relations publiques.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/responsable-de-communication-Sean-Prior-Fotolia.jpg?itok=lioNLZaV
community manager;création,commerce,design,communication,marketing;"Expert des communautés web, le community manager travaille principalement en agence, mais aussi pour un annonceur, une entreprise, un site web...Pour le compte d'une marque ou d'une entreprise, c'est lui qui fédre et anime les échanges entre internautes. Pour cela, il utilise principalement les réseaux sociaux (Youtube, Facebook, Twitter) et professionnels (Viadeo, LinkedIn, Xing). Il est en quelque sorte la Òversion 2.0Ó du webmaster !Ambassadeur de la marque"" auprs des internautes, le community manager communique le message de l'entreprise vers l'extérieur et fait part à l'entreprise des réactions de la communauté. Ce dialogue avec les internautes est primordial : il permet d'un côté de diffuser les conseils et le catalogue de l'entreprise et, de l'autre, de faire remonter les remarques ou critiques vers les services de l'entreprise concernés. Tout cela dans l'objectif de fidéliser les internautes et d'acquérir de nouveaux ""habitués"".Les moyens d'action du community manager sont variés : susciter les conversations et intervenir directement, créer des contenus (blogs, fiches produit), accorder des promos aux abonnés Twitter, faire choisir par les amis Facebook le prochain produit qu'ils souhaitent voir sur le marché, proposer des concours ou des rencontres avec les créatifs de la société, etc.Pour développer l'envie, la fidélité et la cohésion de sa communauté, le community manager doit maîtriser les codes de sa cible et favoriser les échanges d'expérience. Pour cela, il connaît la stratégie de son employeur et maîtrise le jargon technique, ainsi que les logiciels de référencement et les moteurs de recherche. Surtout, il a une trs bonne pratique des réseaux sociaux et professionnels, de la blogosphre et des forums.Enfin, le community manager doit aussi faire appliquer les rgles de bonne conduite au sein de sa communauté : respect de la Nétiquette, protection des données personnellesÉMais l'animation des communautés sur les réseaux sociaux n'est pas la seule mission du community manager mme si c'est sans contexte celle à qui il consacre le plus de temps. Parmi ses autres activités, il faut également citer : l'analyse des résultats, la production de contenu rédactionnel, d'images et de photos (content manager), la veille sur sa marque, la définition de stratégies et formalisation de procédures (community architect).Créatif, fiable, réactif et sociable, le CM est avant tout un passionné du web ! Il est généralement rattaché au service communication ou au marketing dans une entreprise.""";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-10/community-manager.jpg?itok=BFUvipwW
game designer;création,design,dessin;"Le game designer intervient aprs le chef de projet, une fois que le public du jeu vidéoest ciblé, que le type de jeu et le budget ont été définis. Il conoit alors le gameplay, c'est-à-dire à la fois les rgles du jeu, les fonctions à utiliser et toutes les possibilités d'interaction offertes au joueur.
Le travail du game designer consiste à traduire un scénario écrit en jeu virtuel, avec personnages, scnes, situations et décors. L'ensemble doit inclure des actions, des interfaces, des phases distinctes de jeu, des protagonistes surprenants et différents niveaux de difficulté.
Le game designer commence par rédiger le cahier des charges du jeu (game design document, GDD) qui détaille pour toute l'équipe de production toutes les préconisations à suivre. Car produire un jeu n'est pas un métier de génie solitaire, mais un vrai travail d'équipe! Il doit en effet se concerter en permanence avec les info-designers, les animateurs, les graphistes, les illustrateurs sonores (sound designers) et les testeurs.
En veillant constamment aux coéts de développement et au respect de la demande du client, le game designer intervient tout au long du développement dans la logique et l'interactivité du jeu, pour créer un univers ludique et captivant.
Ë lui de construire des énigmes, d'imaginer le comportement des héros, de trouver des épreuves inéditesÉ Il faut que a bouge et que le joueur reste fixé à sa console ou sur le web!
Il intervient aussi dans le design d'ensemble. Pour cela, il doit faire preuve à la fois d'imagination et d'une grande maîtrise technique. Il a une excellente connaissance des images de synthse et des logiciels de modélisation 3D (3DCanvas, MilkShape3D). Il maîtrise aussi plusieurs langages de programmation (ActionScript) et de balisage (HTML...).
Il pratique couramment l'anglais technique.
Ce métier requiert une bonne culture générale, de la rigueur, des capacités d'analyse trs fines, une créativité hors pair, une présence accrue sur les réseaux sociauxÉ et une excellente résistance au stress!
Game designer est un métier aujourd'hui trs reconnu et les entreprises franaises et internationales recrutent.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/game-designer-tomispin-fotolia.jpg?itok=JotGQ3bz
designer automobile;création,design,dessin,industrie;"En tant qu'esthéticien de l'objet le designer-produit travaille pour une multitude de secteurs industriels ou mme artisanaux.
Il conoit le look des objets ou des produits fabriqués en série mais aussi celui de leurs emballages. Lors de sa création sur ordinateur, il doit tenir compte d'une multitude de contraintes : la durabilité du produit, son ergonomie (par ex. pour un appareil ménager), sa facilité de rangement, sa possibilité à tre recyclé.
Dans son travail de conception de l'objet, il assure le choix des formes, des couleurs, des volumes et des matériaux à utiliser pour la fabrication.
Le designer-produit ne travaille pas seul devant son ordinateur avec ses logiciels 2 D et 3 D, ses images de synthse et ses maquettes numériques.
Il ne conoit pas à l'aveuglette, mais tient compte des paramtres commerciaux, économiques et financiers communiqués par le service marketing de l'entreprise qui lui transmet les résultats des enqutes auprs de la clientle.
Le designer occupe donc une place charnire entre des contraintes techniques et commerciales. Il est simultanément inventeur, artiste, technicien et ergonome.
C'est aussi un professionnel à l'affét des nouvelles technologies, des modes de comportement et de l'évolution des styles esthétiques.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/designer-produit-al62-Fotolia.jpg?itok=uKRy-qhV
journaliste;création,écriture;"Le journaliste a pour mission de rechercher et vérifier l'information, de la rédiger puis de la transmettre sur tout type de support. C'est donc avant tout un rédacteur, un spécialiste de l'écriture (y compris dans l'audiovisuel ou les informations sont d'abord écrites avant d'tre lues ou présentées). Mais le journaliste doit aussi témoigner, filmer, interviewer, enregistrer, photographier, monter les images, mettre en page.. De plus en plus, on lui demande de livrer des articles prts à l'emploi.
Ce métier recouvre une trs grande diversité de fonctions : chef de rubrique, rédacteur en chef, grand reporter, JRI...
Paralllement, le journaliste peut choisir de se spécialiser (localier, journaliste sportif économique / finances /politique...) ou non.
Quel que soit le support ou l'employeur, les journalistes doivent respecter quelques rgles de base (toujours vérifier leurs sources et infos, choisir un angle pour hiérarchiser les informations, capter l'attention du lecteur par un style simple, vif et direct) et sont soumis aux mmes rgles de déontologie.
Le statut de journaliste professionnel est attribué à celui qui a pour occupation principale, régulire et rétribuée, l'exercice de sa profession dans une ou plusieurs publications publications quotidiennes ou périodiques, dans une ou plusieurs agences de presse, à la radio, à la télévision ou sur le web et qui en tire le principal de ses ressources. Ce statut donne droit à la carte de presse qui est délivrée et renouvelée annuellement par la commission de la carte d'identité des journalistes professionnels.
Esprit de synthse, extrme rapidité d'écriture sont évidemment de rigueur. Pour l'ensemble des postes, un bon niveau de culture générale et un diplôme d'études supérieures ou une expérience sont nécessaires.
Mais, attention, si le métier de journaliste reste séduisant, il est aussi précaire. Ainsi sur les quelques 36 000 journalistes détenteurs de la carte de presse, 26 000 sont salariés, 7 800 sont rémunérés à la pige (soit 20%) et environ 1 500 sont demandeurs d'emploi.
Mme les écoles les plus cotées ne peuvent garantir à leurs étudiants un CDD de fin d'études dans un média. Par ailleurs, les stages non rémunérés deviennent une pratique courante surtout dans les médias numériques. Le statut de pigiste est souvent le lot du débutant.
Le journaliste peut travailler pour de multiples supports :
- Presse écrite : quotidiens nationaux et régionaux, périodiques, presse d'information spécialisée, professionnelle, news, magazines...
- Presse audiovisuelle : radio, télévision, société de production vidéo indépendante
- Presse multimédia
- Agence de presse : généraliste, spécialisée, photographique
- En indépendant : pigiste
C'est dans la presse écrite que les journalistes sont les plus nombreux notamment dans la presse spécialisée et la presse regionale. Mais la multiplication des canaux d'information (web, cable, TNT) offrent des perspectives intéressantes de recrutement.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/journaliste-Raoul-Duke-Fotolia.jpg?itok=5FEKT2O_
photographe;création,photographie,art;Le photographe proprement dit réalise des prises de vue : repérage, réglages techniques (lumire, cadrage, mise au point, vitesse).Suivant le sujet photographié et la destination des photos, on devient photographe de portrait, reporter photographe de presse, photographe industriel, photographe publicitaire, photographe d'illustration, photographe de mode, photographe scientifique ou médical.Aujourd'hui, la plupart des débouchés se situe en labo. Le technicien photographe effectue toutes les opérations nécessaires à la réalisation d'épreuves photographiques : tri et l'assemblage des films et des épreuves, développement des négatifs, développement des positifs sur papier ou diapositives.Enfin, il effectue les opérations de finition : vérification, calibrage, mise en sachet, tarification. Dans un magasin, il assure les activités de vente et de conseil auprs de la clientle.En labo le travail s'effectue dans l'obscurité ou à la lumire artificielle. Dans les Ç mini-labs È le photographe est en contact avec la clientle.A noter que le passage des techniques traditionnelles au numérique a modifié les compétences des professionnels. Ë la culture de l'image s'ajoute désormais une maîtrise de l'informatique.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/photographe-UNSPLASH.jpg?itok=l_MiYMHy
comédien;création,art,acteur;Comédien métier passionÉ autant dire tout de suite que rares sont les professionnels à pouvoir vivre exclusivement de leur talent. Le métier de comédien recouvre en outre, des réalités trs différentes.Certains comédiens jouent à la fois pour le théâtre, le cinéma et la télévision.Dans le cinéma, on parle plus facilement d'acteur ou d'actrice.Selon les cas, la mise en scne et les techniques utilisées pour mettre en valeur un texte et servir un auteur sont différentes.Outre sa personnalité, sa sensibilité et son intelligence des situations, la valeur professionnelle du comédien est liée à sa maîtrise des techniques vocales, respiratoires et corporelles.Il doit savoir danser, chanter, jouer d'un instrument. Il doit aussi et surtout tre passionné de littérature. Il peut faire partie d'une troupe ou d'une compagnie de théâtre. Quelques uns Ð un pourcentage infime - sont sociétaires de la Comédie franaise et bénéficient d'un statut de salarié.La radio constitue également un moyen d'expression intéressant pour lui. Hors de portée des regards, la voix constitue alors le seul fil conducteur de l'imaginaire.Le comédien peut réaliser du doublage vocal de films étrangers ou de films d'animation (syncro), ce qui constitue encore un autre type d'exercice spécifique.Le café-théâtre ou le one-man show attirent également nombre d'entre eux. La publicité à défaut de leur assurer la notoriété permet d'arrondir les fins de mois.Pour obtenir un rôle et se faire connaître les comédiens multiplient les auditions (castings) et ont recours aux services d'un agent artistique.La profession est trs marquée par le chômage. Il est, en effet, exceptionnel de passer d'un contrat à l'autre sans discontinuer. La majorité des comédiens travaille sous le régime de l'intermittence.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/comedien-konradbak-Fotolia.jpg?itok=-iR0NhLa
danseur;création,art,danseur;"L'emploi du temps type d'un danseur professionnel ? Passer des auditions, travailler la technique au moins 3 heures par jour, répéter un ballet pendant 4 à 6 heures suivies d'une représentation en soirée !
Que l'on veuille devenir danseur de ballets classiques ou danseuse de ballets contemporains, un travail quotidien acharné, une parfaite condition physique et une ascse rigoureuse sont des impératifs absolus.
Il faut aussi avoir le sens du rythme, de la souplesse, de la patience et de la persévérance, autant de qualités qui s'acquirent ds le plus jeune âge.
Le danseur peut travailler sur scne, dans une salle de spectacles, sur un plateau de télévision ou dans un studio de répétition. Le travail de nuit, pendant les jours fériés et le week-end est la rgle. Par ailleurs, le métier de danseur entraîne des déplacements fréquents, parfois à l'étranger.
La plupart des danseurs et danseuses sont intermittents du spectacle et vivent modestement de leur art. De nombreux danseurs exercent une activité d'enseignement en parallle.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/danseuse-danseur-Dmitry-Kudryavtsev-Fotolia.jpg?itok=Vb3_wirg
réalisateur;création,art,acteur;Ë la fois patron, chef d'équipe, créateur, gestionnaire et technicien, le réalisateur de films ou d'émissions TV est un véritable chef d'orchestre.Bien avant le tournage, son travail commence par la prise en main du scénario et du story board. Il découpe le scénario en plans, précisant tous les détails concernant les axes de prises de vues et de cadrage.Ce travail doit répondre autant aux contraintes financires de la production qu'aux exigences créatrices.Ensuite, le réalisateur met en place les castings, les repérages, choisit le matériel et l'équipe de techniciens.Au moment du tournage, il dirige les acteurs, coordonne le travail des techniciens, établit les plannings, respecte les délais, désamorce les éventuels conflits et affronte tous les imprévus. Confronté chaque jour à de lourdes responsabilités, le réalisateur doit tre diplomate et réactif.Aprs le tournage, selon les modalités de son contrat, il peut assurer ou non le montage.Toutes ces activités s'effectuent en étroite collaboration avec les techniciens, du chef opérateur à l'ingénieur du son, en passant par le cadreur, le monteur ou la scripte.Le réalisateur cinéma ou TV peut mettre en scne toutes sortes de films (longs ou courts métrages, fiction/documentaire/film animalier/documentaire/film d'animation/publicité/film institutionnel/clips musicaux. Pour la TV, il peut aussi réaliser des tournages en direct ou d'émissions TV. On parle alors de réalisateur plateau.Ë la télévision, la liberté du réalisateur est moins grande. Pour un tournage de téléfilm, par exemple, il sera employé par une chaîne qui apportera le scénario, fixera le budget et décidera des conditions de production.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/realisateur-joel-muniz.jpg?itok=wahQWxe0
architecte;sciences,art,design,math,physique;Engagé par un client privé ou public, l'architecte réalise tout d'abord une étude de faisabilité du terrain. Puis il fait une premire esquisse du projet sous forme de plans précisant l'implantation et la répartition des volumes.Il doit prendre en compte à la fois les contraintes d'ordre réglementaire (techniques et urbanistiques) et les exigences du client (budget, type de travaux, délais de livraison).Aprs accord du client ou du commanditaire, il réalise un avant-projet qui indique le type de matériaux, les couleurs choisies, les surfaces à construire, l'estimation globale du coét des travaux et les délais de réalisation. Il dépose ensuite un dossier avec les caractéristiques générales du bâtiment pour obtenir un permis de construire.L'architecte dessine les plans d'exécution. Il contacte plusieurs entreprises du bâtiment et examine les différentes propositions qui lui sont faites avant de faire son choix (il compare les prix, les qualifications de l'entreprise).Il rédige un document détaillant la nature des prestations de chaque corps de métiers (maons, menuisiers, électriciens, etc.) ainsi que les caractéristiques des matériaux préconisés qu'il remettra à l'entrepreneur avec le plan de l'avant-projet.Les travaux peuvent alors commencer. L'architecte en assure la direction technique. Il coordonne les travaux jusqu'à la réception de l'ouvrage.La majorité des architectes travaillent en secteur libéral. Les autres sont salariés dans une agence. Quelques-uns exercent dans le cadre de la fonction publique d'Etat ou territoriale.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-10/architecte.jpg?itok=hn7BDx7P
architecte d'intérieur;création,art,décoration;"L'architecte d'intérieur conoit et réalise l'aménagement d'espaces intérieurs (cloisons, mobilier, éclairage, sens de la circulation dans les bâtiments...)
Il repense les intérieurs des bureaux, magasins, stands commerciaux ou musées, des appartements ou maisons. Il jongle avec les formes, les couleurs, les lignes, les volumes et les matires pour intégrer harmonieusement des équipements spécialisés et articuler les espaces selon la meilleure disposition possible.
Au préalable, il s'informe des besoins et des attentes du client (particulier ou entreprise), des moyens financiers dont il dispose pour le projet.
Il élabore ensuite son projet sous forme d'esquisse, de plans 3D en fonction des contraintes budgétaires, techniques et souvent réglementaires.
Une fois le projet accepté par le client, il devient chef de projet. Il sélectionne les entreprises chargées de la réalisation matérielle du projet. Il planifie et coordonne les travaux confiés aux différents professionnels (peintre, ébéniste, marbrier, staffeur). Une fois les travaux terminés, il receptionne le chantier et fait les éventuelles réserves s'il y a lieu.
L'architecte d'intérieur doit avoir de réelles qualités d'écoute et d'analyse. Sensible et créatif, il doit aussi maîtriser les questions techniques et avoir une bonne connaissances des matériaux et du bâtiment.
L'architecte d'intérieur exerce son activité en profession libérale, en société ou en tant que salarié. En libéral, il passe des contrats avec les artisans qui exécutent ensuite ses créations. Il peut tre salarié d'organismes exerant pour le compte de l'Etat ou des collectivités locales.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/architecte-d-interieur-Chlorophylle---Fotolia.jpg?itok=Q4qke0ys
rédacteur / rédactrice en chef;création,écriture,communication;"Ë la tte de l'équipe rédactionnelle, le rédacteur en chef est responsable du contenu et de la cohérence des différents articles d'une publication.Son rôle essentiel : déterminer les sujets à traiter, puis définir avec les journalistes l'angle des articles, c'est-à-dire la manire dont les sujets seront abordés sur les plans social, économique, politiqueÉIl prévoit aussi le calibrage (nombre de signes par article) et commande éventuellement des dessins ou des photos en rapport avec les textes. Toujours sur la brche, il cherche sans cesse de nouvelles idées d'articles ou de rubriques en vue des prochaines parutions.En outre, le rédacteur en chef est chargé des questions pratiques et techniques, et de la direction de son équipe de pigistes et de journalistes.Le rédac-chef"" représente l'image du journal pour lequel il travaille et doit respecter sa ligne éditoriale. Mais il peut tout de mme imposer ses points de vue et sa propre vision de l'actualité : c'est pour cela qu'une publication change souvent de ton avec l'arrivée d'un nouveau rédacteur en chef.Cette profession s'exerce aussi dans l'audiovisuel : radio et télévision. Selon les supports, le rédacteur en chef peut ainsi tre responsable du contenu et de la ligne des journaux d'information (actualité immédiate), de magazines de fond ou de documentaires spécialisés.Dans tous les cas, il faut faire preuve de solides qualités rédactionnelles, d'une bonne capacité à diriger une équipe, d'aisance relationnelle, de rigueur et d'organisation.C'est un poste à hautes responsabilités qui n'est jamais confié à un journaliste débutant.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/redac-chef-unsplash.jpg?itok=3dG8EYf5
attaché / attachée de presse;création,écriture,communication;L'attaché(e) de presse participe à la définition et à la mise en place de la politique de communication de l'entreprise.Il ou elle connaît parfaitement les caractéristiques du produit ou le fonctionnement de l'entreprise dont il est chargé de diffuser l'image. Il est en relation constante avec les principaux acteurs de l'entreprise afin de s'informer en continu. Il peut ainsi répondre à toutes les questions des journalistes, techniques ou non.Chargé d'alimenter ces derniers en informations, il rédige communiqués et dossiers de presse à leur intention. Il organise des conférences de presse ou événements du mme type. Il prend en charge l'accueil des invités et des journalistes, s'occupe du respect des horaires, supervise les interviews.Il doit établir un contact personnel avec les journalistes de la presse et de l'ensemble des médias, afin d'adapter son discours à leurs besoins d'information et les convaincre. Il cible les interlocuteurs en fonction de la nature des informations à diffuser.L'attaché de presse dépouille quotidiennement la presse écrite ou numérique. En sélectionnant des articles, il élabore une revue de presse quotidienne ou hebdomadaire destinée à sa hiérarchie et/ou au personnel de l'entreprise. C'est le moyen de rendre compte de l'impact des campagnes de presse qu'il a orchestrées.Diplomatie, clarté, précision, rigueur, disponibilité, enthousiasme et patience sont les qualités requises. Une bonne maîtrise du rédactionnel est indispensable.Les dépassements horaires sont fréquents lors d'opérations de communication spécifiques liées à des événements. L'attaché de presse peut aussi tre conduit à effectuer de nombreux déplacements.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/attachee-de-presse-shotsstudio-fotolia.jpg?itok=1QjmQREm
webdesigner;création,design,dessin,web,informatique;Le webdesigner conoit et réalise l'identité visuelle d'un site internet pour lequel il crée tous les éléments graphiques (illustrations, bannires, animations) selon les désirs du client et en fonction du public visé, des impératifs du marketing et des contraintes techniques. Objectif : séduire les futurs utilisateurs du site.Sous la responsabilité du chef de projet ou du directeur artistique, le web designer définit le cahier des charges du produit : ergonomie, mode de navigation, arborescence, scénarisation, identité visuelle et sonore, charte graphiqueÉ Il s'occupe aussi du design des interfaces dédiées au e-commerce et au e-marketing.Le webdesigner dessine (sur papier et à la palette graphique), crée des maquettes et retouche des pages internet, mais il n'est pas un simple exécutant : il a une vision d'ensemble du produit final.En collaboration avec le client et le chef de projet, le web designer supervise directement le travail des graphistes, des infographistes et des intégrateurs web. En fonction des contraintes techniques, il doit souvent arbitrer entre les aspects artistique et fonctionnel.Polyvalent, il doit donc avoir des compétences à la fois artistiques et techniques. Il maîtrise différents logiciels graphiques : Photoshop, Illustrator, Flash, DreamweaverÉ Des notions dans le maniement d'outils d'intégration (XML, Javascript) sont un atout.Le web designer peut travailler dans une agence web spécialisée en communication d'entreprise ou en publicité, dans un studio de création multimédia, dans une maison d'édition en ligne, une SSII (société de services en ingénierie informatique)ÉNovateur, curieux, méthodique et organisé, le web designer sait travailler en équipe et souvent sous pression.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/webdesigner-WorldSkills.jpg?itok=laWx5O02
ingénieur en mécanique;voiture,sciences,math,physique,conduire;Dans une entreprise industrielle, l'ingénieur / l'ingénieure de fabrication mécanique analyse et interprte les besoins en spécifications mécaniques transmis par le bureau d'études.Il constitue un dossier de fabrication qui précise la faisabilité de la demande, les délais et les coéts.En liaison avec le bureau d'études, il organise ensuite le travail en interne, ou bien préconise une sous-traitance. Si la commande s'effectue en interne, il en supervise la réalisation, le montage et définit les tests de fonctionnement, auxquels il participe.C'est lui également qui rédige les rapports de contrôle et d'essais. Il gre les moyens techniques de l'atelier de fabrication et met en oeuvre les mesures de sécurité, trs importantes dans les secteurs industriels concernés.Cet ingénieur a aussi la charge de piloter les opérations de maintenance et d'entretien du parc de machines, et d'exercer une veille technologique sur les outils, les matériaux et les techniques d'usinage.Au plan opérationnel, il utilise des logiciels de FAO (fabrication assistée par ordinateur) pour mettre au point des programmes d'usinage de machines numériques.En tant que responsable, son travail d'animation d'équipe constitue son quotidien.     ;https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/2.442-merve-yaygingol-fotolia.jpg?itok=YJ8eaVu6
infirmier ;manuel,santé,enfants;"Au sein de l'hôpital, l'infirmier et l'infirmire sont un maillon important de l'équipe médicale. Il doit tre capable d'apporter son concours à l'élaboration d'un diagnostic.
Il procde aux soins spécifiques et d'hygine nécessités par l'état de santé du malade : prise de la tension et de la température, pose de pansements, prélvements sanguins et injections, préparation et distribution des médicaments, préparation du patient pour le bloc opératoire...
L'infirmier assure également des tâches administratives : suivi des dossiers médicaux...
Il fait le lien entre le malade et le milieu hospitalier. Il se doit d'tre à l'écoute, de rencontrer les familles, d'assurer un accompagnement et un suivi psychologique. Le métier est éprouvant physiquement et psychologiquement.
L'organisation du travail implique une présence permanente auprs des malades. Le travail de nuit et pendant le week-end est une des caractéristiques du métier.
Si 85 % des infirmiers travaillent en hôpital, établissement public ou privé, certains ouvrent un cabinet en libéral (2 000 à 3 000 par an) d'autres exercent dans les établissements scolaires, dans des structures de médecine du travail ou autres types de structures (maisons de retraite, centres de réadaptation, centres anti-cancéreux ou de soins palliatifs), dans des entreprises (EDF, secteur du bâtiment et des travaux publics).
Le métier est trs féminisé : 87 % des infirmiers sont des femmes.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/infirmier-infirmiere-fotolia.jpg?itok=uPDFTRYO
chauffeur de Taxi;voiture,conduire,manuel;"Le chauffeur de taxi ne se contente pas seulement d'attendre les clients et de les conduire d'un point à un autre. S'il veut travailler de faon rentable, il a tout intért à établir une stratégie de prise en charge : il doit savoir se trouver aux bons endroits (gares, aéroports, boîtes de nuit) au bon moment.
Les conditions de travail sont parfois difficiles : stress de la conduite, contrainte d'tre assis dans un véhicule pendant de longues heures, travailler de nuit ou les jours fériés.
En contrepartie, le chauffeur de taxi a l'avantage de pouvoir organiser son temps de travail, tre le seul maître à bord.
Son instrument de travail : une voiture équipée des attributs de la profession : compteur horokilométrique, indicateur lumineux de tarif, systme de communication radio, GPS, systme d'information trafic, terminal de paiement, outils de téléphonie mobile.
Trois statuts différents cohabitent dans la profession : les artisans (56 %) conduisent leur propre véhicule ; les chauffeurs locataires (27 %) le louent à des prestataires spécialisés et les conducteurs salariés (17 %) travaillent pour le compte d'une entreprise de taxis.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/chauffeur-de-taxi-unsplash.jpg?itok=uspE96Xw
contrôleur / contrôleuse technique automobile;voiture,conduire,manuel;"Le contrôleur technique automobile examine la conformité aux rgles de sécurité des véhicules qui lui sont confiés : véhicules automobiles de plus de 4 ans et de moins de 3,5 tonnes.
Il passe en revue une dizaine de points de contrôle (124 au toral ) dans les domaines les plus divers : identification du véhicule, freinage, direction, visibilité, éclairage, liaison au sol, structure et carrosserie, équipements, organes mécaniques, pollution et niveau sonore.
Pour cela, le contrôleur utilise diverses machines et outils : pont élévateur, banc de suspension, de freinage, miroirs de contrôle d'éclairage, pistolet de gonflage, compresseur, analyseur de gaz et de fumées, clés de serrage de roue. Et, bien sér, un poste informatique de contrôle.
Il assure différents types de contrôle : la visite technique périodique, la contre-visite, la visite complémentaire pollution, le contrôle volontaire.
Le métier recouvre aussi un aspect administratif et commercial. Le contrôleur technique rédige pour le client un rapport de contrôle précisant les anomalies constatées et les réparations à effectuer. Il appose sur le pare-brise une vignette attestant que le contrôle technique a été effectué dans les rgles et, si la voiture ne présente pas de défauts, un timbre sur la carte grise.
Cette profession exige l'obtention d'un agrément préfectoral, qui n'est délivré qu'à des professionnels de la mécanique auto/moto ou à des carrossiers expérimentés.
Bien que le contrôleur technique n'effectue pas de réparation, il doit avoir d'excellentes connaissances en mécanique, en électronique. Par ailleurs les normes étant par essence évolutives, il doit se tenir au courant des changements et modifications et suivre régulirement des stages de remise à niveau.
Le métier s'exerce dans un centre de bilan agréé, appartenant ou non à un réseau, o le contrôleur opre seul le plus souvent ou au sein d'une petite équipe.";https://www.cidj.com//sites/default/files/styles/full_metier/public/2018-08/controleur-technique-automobile-goodluz-fotolia.jpg?itok=UQ2miCr8
